Order_ID,Customer_ID,Product_ID,Order_Date,Shipping_Date,Quantity,Sales,Profit,Discount,Payment_Mode,Order_Status,Rating
100869,1119,533,2024-09-05,2024-09-07,3,12285.9,-677.1,30,Card,Delivered,5.0
100870,1486,556,2024-02-17,2024-02-24,4,11183.4,-744.6,30,UPI,Returned,2.0
100871,1612,510,2025-09-13,2025-09-18,4,6950.84,1546.84,0,UPI,Delivered,5.0
100872,1943,577,2025-01-13,2025-01-17,3,19381.53,6814.53,0,UPI,Delivered,5.0
100873,1426,596,2026-03-04,2026-03-10,4,19326.04,3318.04,5,Card,Delivered,5.0
100874,1437,597,2025-07-29,2025-07-30,4,16887.85,4423.85,5,Card,Delivered,5.0
100875,1847,539,2025-07-24,2025-07-29,3,11213.12,-492.88,30,UPI,Delivered,5.0
100876,1458,543,2026-03-15,2026-03-21,3,6588.94,489.94,10,Net Banking,Delivered,5.0
100877,1029,553,2024-07-07,2024-07-10,4,11994.66,1850.66,5,Card,Delivered,4.0
100878,1077,513,2025-12-21,2025-12-24,3,13450.7,2575.7,20,UPI,Delivered,4.0
100879,1452,587,2025-02-24,2025-02-28,4,11027.63,-140.37,15,UPI,Delivered,5.0
100880,1860,592,2025-06-08,2025-06-11,1,912.56,54.56,20,Card,Delivered,4.0
100881,1166,588,2026-03-28,2026-03-31,5,14249.4,499.4,15,UPI,Delivered,4.0
100882,1086,513,2024-03-18,2024-03-23,1,4483.57,858.57,20,Net Banking,Delivered,5.0
100883,1360,551,2026-05-16,2026-05-23,1,3825.06,753.06,20,Cash,Delivered,5.0
100884,1194,589,2026-02-08,2026-02-09,4,25858.04,5990.04,10,Cash,Delivered,5.0
100885,1189,571,2024-06-04,2024-06-10,3,14281.17,4558.17,0,Card,Delivered,5.0
100886,1684,513,2026-03-10,2026-03-16,4,22417.84,7917.84,0,Card,Delivered,4.0
100887,1134,504,2025-02-03,2025-02-04,1,2343.51,603.51,5,Net Banking,Delivered,4.0
100888,1541,541,2025-08-21,2025-08-27,3,14707.63,2467.63,20,Net Banking,Delivered,5.0
100889,1641,535,2025-08-11,2025-08-14,5,27252.41,8987.41,5,UPI,Delivered,4.0
100890,1523,523,2024-04-13,2024-04-14,5,12481.32,-503.68,20,Net Banking,Returned,1.0
100891,1365,561,2025-07-07,2025-07-10,1,2686.02,278.02,10,Card,Delivered,5.0
100892,1633,503,2024-07-25,2024-07-28,2,13343.93,3469.93,15,UPI,Cancelled,
100893,1680,555,2024-08-10,2024-08-17,3,12482.19,4007.19,0,UPI,Delivered,5.0
100894,1864,594,2026-05-04,2026-05-08,1,5291.04,1170.04,15,UPI,Delivered,5.0
100895,1250,548,2024-02-20,2024-02-24,4,12773.53,2005.53,15,Card,Delivered,5.0
100896,1949,568,2024-05-07,2024-05-08,2,6945.74,-106.26,20,UPI,Delivered,5.0
100897,1160,558,2026-02-13,2026-02-15,1,141.35,16.35,15,Cash,Delivered,4.0
100898,1222,511,2025-03-01,2025-03-03,2,12451.6,4187.6,0,UPI,Delivered,4.0
100899,1052,521,2024-04-24,2024-04-28,1,4708.27,1101.27,0,Cash,Delivered,5.0
100900,1454,561,2024-04-12,2024-04-15,3,8058.07,834.07,10,Net Banking,Delivered,5.0
100901,1323,514,2024-11-03,2024-11-05,1,3537.98,-187.02,30,Card,Delivered,4.0
100902,1269,511,2024-10-08,2024-10-14,3,18677.4,6281.4,0,Card,Delivered,4.0
100903,1202,519,2024-05-11,2024-05-16,2,6097.23,647.23,5,UPI,Delivered,5.0
100904,1917,576,2026-04-01,2026-04-03,3,16139.84,2804.84,10,UPI,Delivered,5.0
100905,1026,565,2024-06-27,2024-07-02,2,443.48,13.48,30,UPI,Delivered,5.0
100906,1721,569,2024-04-22,2024-04-29,2,11824.36,4236.36,0,Card,Delivered,4.0
100907,1844,564,2026-05-11,2026-05-14,5,23089.95,5024.95,10,UPI,Delivered,4.0
100908,1056,591,2025-04-26,2025-04-27,2,5322.78,488.78,15,Card,Delivered,4.0
100909,1514,555,2025-06-21,2025-06-23,2,8321.46,2671.46,0,UPI,Delivered,5.0
100910,1258,583,2024-03-08,2024-03-09,4,18782.65,2486.65,15,Net Banking,Cancelled,
100911,1620,534,2025-07-03,2025-07-07,2,3671.68,415.68,20,Card,Delivered,4.0
100912,1726,533,2024-09-20,2024-09-22,3,12285.9,-677.1,30,Card,Delivered,5.0
100913,1901,508,2024-04-08,2024-04-12,4,7983.39,23.39,30,UPI,Delivered,5.0
100914,1810,589,2025-06-11,2025-06-13,2,13647.3,3713.3,5,Card,Delivered,5.0
100915,1880,579,2024-10-16,2024-10-21,1,5408.54,1739.54,5,Card,Delivered,4.0
100916,1832,529,2024-12-02,2024-12-08,4,1757.78,-198.22,30,Cash,Delivered,5.0
100917,1798,529,2024-09-30,2024-10-07,2,1130.0,152.0,10,Card,Delivered,5.0
100918,1092,521,2026-05-21,2026-05-22,4,13183.16,-1244.84,30,UPI,Delivered,4.0
100919,1305,553,2024-05-26,2024-06-01,1,2998.67,462.67,5,Card,Delivered,4.0
100920,1047,573,2025-05-10,2025-05-17,3,515.19,86.19,5,Card,Delivered,5.0
100921,1080,592,2025-04-07,2025-04-09,4,3650.24,218.24,20,Card,Delivered,5.0
100922,1515,574,2025-11-02,2025-11-09,5,8441.1,2526.1,10,UPI,Delivered,5.0
100923,1959,555,2026-04-06,2026-04-13,4,13314.34,2014.34,20,Net Banking,Delivered,4.0
100924,1641,586,2026-02-20,2026-02-25,3,17637.75,3312.75,0,UPI,Delivered,5.0
100925,1057,517,2025-07-10,2025-07-12,1,5328.79,1330.79,5,UPI,Returned,1.0
100926,1532,583,2025-12-30,2026-01-02,2,9943.76,1795.76,10,Cash,Delivered,5.0
100927,1866,576,2024-03-25,2024-04-01,5,28394.17,6169.17,5,Cash,Delivered,5.0
100928,1724,522,2024-07-18,2024-07-20,2,5343.74,1087.74,0,Card,Delivered,5.0
100929,1697,522,2026-03-09,2026-03-11,5,10687.48,47.48,20,UPI,Delivered,5.0
100930,1784,526,2024-08-23,2024-08-29,5,30048.17,6188.17,5,UPI,Delivered,4.0
100931,1553,576,2025-10-11,2025-10-18,5,28394.17,6169.17,5,UPI,Delivered,5.0
100932,1540,565,2025-09-16,2025-09-20,2,570.19,140.19,10,UPI,Delivered,5.0
100933,1044,565,2025-02-03,2025-02-08,4,1077.02,217.02,15,Cash,Delivered,4.0
100934,1151,550,2024-01-01,2024-01-02,3,1678.03,37.03,30,Cash,Delivered,4.0
100935,1782,579,2025-09-19,2025-09-24,1,5693.2,2024.2,0,Card,Delivered,4.0
100936,1602,563,2024-06-13,2024-06-20,2,2235.77,579.77,15,UPI,Delivered,5.0
100937,1582,516,2024-07-17,2024-07-19,3,20759.7,6479.7,0,UPI,Delivered,5.0
100938,1868,581,2025-02-15,2025-02-16,5,8553.58,-1361.42,30,Card,Delivered,5.0
100939,1696,576,2026-02-17,2026-02-20,1,4184.4,-260.6,30,UPI,Delivered,4.0
100940,1018,508,2025-10-05,2025-10-10,4,10834.6,2874.6,5,UPI,Delivered,4.0
100941,1465,501,2026-01-30,2026-02-04,4,1239.86,423.86,5,Cash,Delivered,5.0
100942,1088,561,2024-12-15,2024-12-18,1,2536.8,128.8,15,Card,Delivered,4.0
100943,1957,587,2025-03-12,2025-03-17,2,4540.79,-1043.21,30,Net Banking,Delivered,5.0
100944,1828,572,2024-08-18,2024-08-23,1,681.77,100.77,0,Card,Cancelled,
100945,1886,589,2025-09-05,2025-09-12,3,20470.95,5569.95,5,Net Banking,Delivered,5.0
100946,1381,576,2025-03-18,2025-03-22,1,4184.4,-260.6,30,Net Banking,Delivered,5.0
100947,1158,566,2026-01-20,2026-01-23,3,4577.68,-714.32,30,Net Banking,Delivered,5.0
100948,1128,567,2024-12-31,2025-01-01,1,5577.93,1944.93,0,Card,Delivered,5.0
100949,1111,504,2024-08-14,2024-08-19,4,6907.18,-52.82,30,Net Banking,Delivered,5.0
100950,1450,503,2025-05-14,2025-05-19,5,31397.48,6712.48,20,Cash,Delivered,5.0
100951,1331,588,2025-01-26,2025-01-27,5,16764.0,3014.0,0,Cash,Delivered,5.0
100952,1064,538,2025-08-12,2025-08-13,1,4089.81,665.81,5,Cash,Delivered,5.0
100953,1128,592,2025-03-07,2025-03-14,4,3193.96,-238.04,30,Net Banking,Delivered,4.0
100954,1092,590,2026-05-22,2026-05-26,5,17409.08,3604.08,20,Net Banking,Delivered,4.0
100955,1989,530,2026-02-01,2026-02-08,4,16149.17,-3194.83,30,UPI,Delivered,4.0
100956,1951,530,2025-10-07,2025-10-10,1,5190.8,354.8,10,Card,Delivered,5.0
100957,1719,533,2026-05-19,2026-05-22,3,12285.9,-677.1,30,UPI,Delivered,5.0
100958,1805,556,2025-04-01,2025-04-08,1,3594.66,612.66,10,UPI,Delivered,5.0
100959,1907,546,2026-03-23,2026-03-25,2,3664.21,-105.79,20,UPI,Delivered,5.0
100960,1928,525,2025-02-14,2025-02-21,3,7545.57,693.57,5,UPI,Delivered,5.0
100961,1504,583,2025-09-23,2025-09-28,2,9943.76,1795.76,10,Card,Delivered,4.0
100962,1575,540,2025-10-16,2025-10-20,3,6785.74,-216.26,20,UPI,Delivered,4.0
100963,1528,546,2024-09-28,2024-10-05,4,8244.47,704.47,10,UPI,Delivered,5.0
100964,1668,534,2024-06-12,2024-06-14,3,6884.4,2000.4,0,Cash,Delivered,5.0
100965,1401,513,2025-12-18,2025-12-24,5,25220.07,7095.07,10,UPI,Delivered,5.0
100966,1883,524,2025-12-13,2025-12-14,2,11206.46,3456.46,0,Net Banking,Delivered,5.0
100967,1240,541,2025-02-18,2025-02-25,3,17465.31,5225.31,5,UPI,Delivered,5.0
100968,1312,531,2025-01-29,2025-01-30,3,12862.56,883.56,20,Cash,Delivered,4.0
100969,1375,540,2025-03-29,2025-04-05,1,2686.02,352.02,5,UPI,Delivered,5.0
100970,1643,567,2025-05-21,2025-05-23,2,10598.07,3332.07,5,Net Banking,Delivered,5.0
100971,1926,600,2024-05-28,2024-05-29,3,3321.87,1077.87,5,Net Banking,Returned,2.0
100972,1353,576,2025-02-28,2025-03-05,5,23910.88,1685.88,20,Card,Delivered,4.0
100973,1858,522,2025-02-13,2025-02-19,5,11355.45,715.45,15,Cash,Delivered,5.0
100974,1050,518,2026-04-02,2026-04-09,3,14991.73,2535.73,15,Cash,Delivered,5.0
100975,1562,551,2024-11-23,2024-11-28,3,14343.96,5127.96,0,UPI,Returned,1.0
100976,1397,598,2026-04-27,2026-05-03,2,8980.48,370.48,20,Cash,Delivered,4.0
100977,1764,535,2025-06-03,2025-06-09,4,18359.52,3747.52,20,Card,Delivered,5.0
100978,1755,569,2026-01-07,2026-01-10,5,28082.86,9112.86,5,UPI,Delivered,5.0
100979,1843,559,2025-09-25,2025-09-29,4,5622.88,54.88,20,UPI,Delivered,5.0
100980,1562,554,2025-07-27,2025-07-31,5,1680.14,-204.86,30,Net Banking,Delivered,4.0
100981,1692,593,2024-05-31,2024-06-01,3,6624.3,1209.3,0,Card,Returned,2.0
100982,1702,567,2026-01-15,2026-01-16,5,23706.2,5541.2,15,UPI,Delivered,5.0
100983,1637,592,2025-02-09,2025-02-11,4,4106.52,674.52,10,UPI,Delivered,5.0
100984,1571,559,2025-08-06,2025-08-13,5,7467.89,507.89,15,Card,Delivered,5.0
100985,1109,560,2024-11-18,2024-11-25,1,4148.22,350.22,20,Card,Delivered,5.0
100986,1418,594,2026-03-04,2026-03-05,5,31123.75,10518.75,0,Card,Delivered,5.0
100987,1679,514,2024-09-11,2024-09-16,2,9603.07,2153.07,5,Card,Delivered,5.0
100988,1177,581,2024-12-05,2024-12-06,1,2077.3,94.3,15,UPI,Delivered,5.0
100989,1456,574,2025-02-21,2025-02-25,4,7128.04,2396.04,5,UPI,Delivered,4.0
100990,1674,595,2024-06-30,2024-07-06,4,4867.78,1319.78,10,UPI,Delivered,4.0
100991,1737,527,2024-08-20,2024-08-23,1,3525.58,673.58,10,UPI,Delivered,4.0
100992,1342,531,2026-06-19,2026-06-24,1,4287.52,294.52,20,UPI,Delivered,4.0
100993,1226,577,2025-06-25,2025-06-26,1,5814.46,1625.46,10,Cash,Delivered,4.0
100994,1763,536,2025-07-30,2025-08-02,1,1565.79,255.79,5,UPI,Delivered,5.0
100995,1474,568,2024-08-11,2024-08-14,1,3038.76,-487.24,30,Card,Delivered,5.0
100996,1652,516,2025-03-27,2025-04-02,2,11071.84,1551.84,20,UPI,Delivered,5.0
100997,1617,530,2024-02-09,2024-02-14,1,5190.8,354.8,10,Card,Delivered,4.0
100998,1101,581,2025-08-27,2025-09-01,2,4887.76,921.76,0,Cash,Delivered,5.0
100999,1402,551,2024-12-11,2024-12-15,5,20320.61,4960.61,15,Card,Delivered,5.0
101000,1856,580,2024-03-08,2024-03-11,2,12843.97,3539.97,10,Card,Delivered,5.0
101001,1913,526,2026-03-24,2026-03-28,1,5693.34,921.34,10,Card,Delivered,5.0
101002,1510,579,2026-05-13,2026-05-19,5,28466.0,10121.0,0,Card,Delivered,4.0
101003,1130,520,2025-06-23,2025-06-28,5,15672.23,887.23,30,Card,Delivered,4.0
101004,1041,582,2024-07-24,2024-07-27,3,12591.64,1566.64,5,Cash,Delivered,4.0
101005,1732,529,2025-03-12,2025-03-16,4,2134.45,178.45,15,UPI,Delivered,4.0
101006,1090,591,2025-07-28,2025-08-01,5,13306.96,1221.96,15,Net Banking,Delivered,5.0
101007,1606,556,2026-02-28,2026-03-06,1,3195.26,213.26,20,UPI,Delivered,4.0
101008,1958,542,2025-08-24,2025-08-30,5,3857.04,757.04,20,UPI,Delivered,4.0
101009,1085,580,2024-01-29,2024-01-30,3,18195.63,4239.63,15,UPI,Delivered,5.0
101010,1668,528,2026-04-25,2026-05-01,4,12753.86,-1930.14,30,Card,Delivered,5.0
101011,1468,585,2025-11-28,2025-12-04,1,3111.9,777.9,5,Net Banking,Delivered,5.0
101012,1390,578,2025-12-30,2026-01-02,1,2633.03,216.03,30,Card,Delivered,4.0
101013,1622,512,2024-01-16,2024-01-17,4,11882.45,2910.45,5,UPI,Delivered,4.0
101014,1121,554,2024-09-03,2024-09-09,3,1368.11,237.11,5,Net Banking,Cancelled,
101015,1679,525,2025-01-15,2025-01-22,4,10590.28,1454.28,0,Card,Delivered,5.0
101016,1362,563,2024-09-21,2024-09-25,5,4603.06,463.06,30,UPI,Delivered,5.0
101017,1065,556,2026-06-18,2026-06-24,3,10184.88,1238.88,15,UPI,Delivered,5.0
101018,1767,504,2024-10-11,2024-10-18,2,4193.64,713.64,15,Card,Delivered,4.0
101019,1870,521,2024-02-12,2024-02-18,4,17891.43,3463.43,5,Card,Delivered,4.0
101020,1856,574,2024-04-28,2024-04-30,4,7503.2,2771.2,0,Cash,Delivered,4.0
101021,1218,575,2024-09-19,2024-09-25,4,7389.5,1425.5,10,Card,Delivered,4.0
101022,1190,528,2024-04-21,2024-04-28,1,3871.71,200.71,15,Cash,Delivered,5.0
101023,1976,525,2025-07-22,2025-07-29,4,10060.77,924.77,5,Card,Delivered,5.0
101024,1492,582,2024-04-21,2024-04-22,2,8836.24,1486.24,0,Net Banking,Delivered,4.0
101025,1199,568,2026-04-05,2026-04-06,2,7379.85,327.85,15,UPI,Delivered,5.0
101026,1015,589,2025-09-03,2025-09-10,1,5027.95,60.95,30,UPI,Delivered,5.0
101027,1868,533,2024-08-03,2024-08-09,3,17551.29,4588.29,0,UPI,Delivered,5.0
101028,1731,536,2024-09-13,2024-09-15,3,4202.91,272.91,15,UPI,Delivered,5.0
101029,1968,556,2024-06-05,2024-06-08,5,19970.35,5060.35,0,UPI,Delivered,5.0
101030,1864,590,2026-01-08,2026-01-12,1,3699.43,938.43,15,Card,Delivered,4.0
101031,1162,555,2025-07-24,2025-07-26,2,6657.17,1007.17,20,UPI,Returned,1.0
101032,1318,543,2024-03-07,2024-03-11,5,9761.4,-403.6,20,Card,Delivered,5.0
101033,1546,540,2024-11-25,2024-11-28,1,2686.02,352.02,5,UPI,Delivered,5.0
101034,1346,535,2024-01-04,2024-01-09,1,4876.75,1223.75,15,UPI,Delivered,4.0
101035,1200,563,2025-10-05,2025-10-06,5,5260.64,1120.64,20,Cash,Delivered,5.0
101036,1575,537,2025-08-08,2025-08-14,4,9736.99,2668.99,10,Cash,Delivered,4.0
101037,1097,543,2024-08-31,2024-09-06,4,7809.12,-322.88,20,Card,Delivered,5.0
101038,1382,528,2025-05-05,2025-05-07,4,14575.84,-108.16,20,UPI,Delivered,4.0
101039,1174,502,2026-01-18,2026-01-20,4,22811.18,5287.18,10,UPI,Delivered,4.0
101040,1573,538,2026-04-04,2026-04-07,2,8610.12,1762.12,0,Card,Delivered,5.0
101041,1333,551,2024-08-20,2024-08-24,2,6693.85,549.85,30,UPI,Delivered,5.0
101042,1611,571,2025-03-03,2025-03-07,4,16185.33,3221.33,15,UPI,Returned,2.0
101043,1823,508,2024-11-29,2024-12-05,4,10834.6,2874.6,5,UPI,Delivered,4.0
101044,1050,577,2024-07-14,2024-07-19,2,9044.71,666.71,30,Cash,Delivered,5.0
101045,1829,551,2025-07-15,2025-07-22,4,17212.75,4924.75,10,UPI,Delivered,4.0
101046,1471,522,2024-04-21,2024-04-26,4,9618.73,1106.73,10,Net Banking,Delivered,5.0
101047,1342,550,2025-02-26,2025-02-27,2,1518.21,424.21,5,Card,Delivered,5.0
101048,1114,580,2025-06-13,2025-06-17,2,12130.42,2826.42,15,Card,Delivered,4.0
101049,1006,579,2024-06-25,2024-06-28,5,27042.7,8697.7,5,Net Banking,Delivered,5.0
101050,1729,567,2024-06-03,2024-06-07,3,14223.72,3324.72,15,Net Banking,Delivered,5.0
101051,1398,542,2025-05-13,2025-05-16,5,3857.04,757.04,20,UPI,Delivered,5.0
101052,1753,573,2024-04-09,2024-04-16,1,180.77,37.77,0,Net Banking,Delivered,5.0
101053,1407,590,2024-12-05,2024-12-12,1,3917.04,1156.04,10,Card,Delivered,4.0
101054,1523,590,2024-08-06,2024-08-09,1,3917.04,1156.04,10,Cash,Delivered,4.0
101055,1054,518,2025-04-02,2025-04-06,3,12346.13,-109.87,30,Net Banking,Delivered,4.0
101056,1632,581,2024-06-12,2024-06-14,2,4154.6,188.6,15,UPI,Delivered,5.0
101057,1688,504,2025-07-29,2025-08-03,4,6907.18,-52.82,30,Card,Cancelled,
101058,1703,501,2024-09-12,2024-09-13,2,554.68,146.68,15,Net Banking,Delivered,4.0
101059,1523,572,2025-04-29,2025-05-03,4,2590.73,266.73,5,Cash,Delivered,5.0
101060,1965,558,2025-01-06,2025-01-10,5,665.16,40.16,20,Cash,Delivered,5.0
101061,1276,551,2025-11-18,2025-11-23,3,12909.56,3693.56,10,Net Banking,Cancelled,
101062,1573,540,2024-03-11,2024-03-13,2,4523.82,-144.18,20,UPI,Delivered,4.0
101063,1147,522,2026-03-20,2026-03-26,2,3740.62,-515.38,30,Cash,Delivered,5.0
101064,1225,542,2024-03-26,2024-03-29,5,4098.11,998.11,15,UPI,Delivered,5.0
101065,1014,567,2024-06-22,2024-06-25,3,15897.1,4998.1,5,Cash,Delivered,5.0
101066,1880,504,2024-01-25,2024-01-29,3,7030.52,1810.52,5,UPI,Delivered,4.0
101067,1426,535,2025-04-04,2025-04-08,3,17212.05,6253.05,0,Card,Delivered,5.0
101068,1797,549,2025-11-06,2025-11-07,3,10058.66,839.66,20,Cash,Delivered,5.0
101069,1805,514,2024-01-11,2024-01-17,5,25271.25,6646.25,0,Card,Delivered,4.0
101070,1358,510,2025-02-01,2025-02-02,3,3649.19,-403.81,30,Card,Delivered,4.0
101071,1636,531,2026-03-13,2026-03-17,4,15006.32,-965.68,30,Card,Delivered,5.0
101072,1142,600,2025-07-19,2025-07-21,4,4196.05,1204.05,10,Cash,Delivered,5.0
101073,1969,552,2024-03-27,2024-04-03,3,9086.21,-759.79,20,UPI,Delivered,4.0
101074,1799,527,2026-02-19,2026-02-20,2,7834.62,2130.62,0,Card,Delivered,4.0
101075,1913,530,2024-08-30,2024-09-06,1,5767.56,931.56,0,Net Banking,Delivered,4.0
101076,1661,561,2026-06-10,2026-06-15,1,2835.25,427.25,5,Cash,Delivered,5.0
101077,1366,560,2025-10-08,2025-10-15,3,10889.07,-504.93,30,Card,Delivered,4.0
101078,1771,538,2024-07-23,2024-07-29,1,4089.81,665.81,5,UPI,Delivered,5.0
101079,1416,574,2026-03-21,2026-03-27,2,3564.02,1198.02,5,UPI,Delivered,4.0
101080,1650,570,2025-06-26,2025-06-28,4,18119.84,2355.84,5,Card,Delivered,5.0
101081,1724,512,2025-04-25,2025-04-28,5,15634.8,4419.8,0,UPI,Delivered,5.0
101082,1808,543,2024-07-21,2024-07-24,2,3904.56,-161.44,20,UPI,Delivered,4.0
101083,1148,514,2026-02-18,2026-02-19,2,9603.07,2153.07,5,UPI,Delivered,5.0
101084,1518,548,2025-02-08,2025-02-14,5,16906.14,3446.14,10,UPI,Delivered,5.0
101085,1860,582,2025-03-12,2025-03-15,3,9278.05,-1746.95,30,Net Banking,Delivered,4.0
101086,1828,547,2025-11-30,2025-12-03,3,9570.64,3021.64,5,UPI,Delivered,4.0
101087,1996,506,2026-01-20,2026-01-21,5,17491.13,2406.13,15,Card,Delivered,5.0
101088,1624,562,2024-01-13,2024-01-19,1,5372.87,600.87,10,UPI,Delivered,5.0
101089,1775,539,2025-11-28,2025-12-03,1,4271.66,369.66,20,Card,Delivered,5.0
101090,1549,529,2026-01-30,2026-02-06,4,2260.01,304.01,10,UPI,Delivered,5.0
101091,1932,537,2026-02-01,2026-02-03,2,4327.55,793.55,20,UPI,Delivered,5.0
101092,1928,566,2025-04-17,2025-04-20,4,7411.49,355.49,15,UPI,Delivered,5.0
101093,1160,578,2026-01-25,2026-02-01,4,12789.0,3121.0,15,Net Banking,Returned,1.0
101094,1479,501,2025-01-25,2025-02-01,2,554.68,146.68,15,Net Banking,Delivered,5.0
101095,1526,542,2024-06-25,2024-06-27,5,4580.23,1480.23,5,Card,Delivered,4.0
101096,1219,599,2024-10-04,2024-10-07,2,11533.8,3219.8,0,Net Banking,Delivered,4.0
101097,1263,592,2026-05-24,2026-05-29,3,3251.0,677.0,5,Card,Delivered,5.0
101098,1589,595,2025-03-21,2025-03-28,2,2298.67,524.67,15,UPI,Returned,1.0
101099,1063,517,2024-04-18,2024-04-19,3,11779.42,-214.58,30,UPI,Delivered,4.0
101100,1695,600,2025-05-21,2025-05-28,2,1981.47,485.47,15,Card,Delivered,5.0
101101,1287,563,2024-12-12,2024-12-18,3,2761.84,277.84,30,Card,Delivered,5.0
101102,1554,510,2025-06-26,2025-06-29,3,3649.19,-403.81,30,UPI,Delivered,5.0
101103,1511,583,2025-08-01,2025-08-05,1,5524.31,1450.31,0,UPI,Delivered,5.0
101104,1271,594,2024-11-30,2024-12-06,2,11204.55,2962.55,10,Card,Delivered,5.0
101105,1676,557,2024-10-14,2024-10-19,3,1816.1,238.1,20,Cash,Delivered,5.0
101106,1045,598,2024-11-25,2024-12-02,5,26660.8,5135.8,5,Net Banking,Delivered,5.0
101107,1545,567,2024-09-12,2024-09-16,5,23706.2,5541.2,15,Net Banking,Delivered,4.0
101108,1444,520,2025-01-28,2025-02-04,2,7164.45,1250.45,20,Card,Delivered,5.0
101109,1796,512,2026-01-15,2026-01-18,1,2657.92,414.92,15,Net Banking,Delivered,4.0
101110,1016,582,2025-12-29,2025-12-31,3,13254.36,2229.36,0,UPI,Delivered,4.0
101111,1257,524,2024-12-30,2025-01-06,5,23813.73,4438.73,15,Cash,Delivered,5.0
101112,1134,538,2025-05-11,2025-05-14,5,17220.24,100.24,20,UPI,Delivered,5.0
101113,1498,599,2025-09-03,2025-09-08,1,5190.21,1033.21,10,UPI,Delivered,5.0
101114,1649,591,2026-03-29,2026-04-03,3,8923.49,1672.49,5,Net Banking,Delivered,5.0
101115,1421,536,2024-01-12,2024-01-15,3,4697.37,767.37,5,Card,Delivered,4.0
101116,1612,531,2026-02-19,2026-02-23,1,4823.46,830.46,10,UPI,Delivered,5.0
101117,1117,570,2025-10-02,2025-10-06,5,22649.8,2944.8,5,UPI,Delivered,5.0
101118,1860,532,2024-10-07,2024-10-11,3,15052.08,4114.08,5,UPI,Delivered,5.0
101119,1471,518,2024-05-11,2024-05-14,1,5879.11,1727.11,0,Card,Delivered,4.0
101120,1870,594,2024-05-25,2024-05-28,4,19919.2,3435.2,20,UPI,Delivered,5.0
101121,1221,547,2024-07-01,2024-07-04,5,16790.6,5875.6,0,Net Banking,Delivered,4.0
101122,1093,542,2024-02-10,2024-02-15,1,674.98,54.98,30,UPI,Delivered,4.0
101123,1083,554,2024-03-10,2024-03-12,2,960.08,206.08,0,UPI,Delivered,5.0
101124,1143,511,2026-02-11,2026-02-14,3,16809.66,4413.66,10,UPI,Delivered,4.0
101125,1476,599,2025-02-14,2025-02-19,1,4613.52,456.52,20,Card,Delivered,5.0
101126,1438,591,2025-07-15,2025-07-22,1,2974.5,557.5,5,Cash,Delivered,4.0
101127,1934,555,2024-09-24,2024-09-26,2,8321.46,2671.46,0,UPI,Delivered,5.0
101128,1433,532,2026-05-13,2026-05-19,2,8978.43,1686.43,15,UPI,Delivered,4.0
101129,1405,576,2024-06-05,2024-06-12,2,9564.35,674.35,20,Card,Delivered,4.0
101130,1418,584,2025-02-09,2025-02-10,5,4838.85,508.85,10,Card,Delivered,5.0
101131,1822,521,2025-07-17,2025-07-18,1,4472.86,865.86,5,Card,Delivered,4.0
101132,1606,560,2024-01-08,2024-01-11,1,4148.22,350.22,20,Net Banking,Delivered,5.0
101133,1561,508,2025-02-10,2025-02-12,2,4561.94,581.94,20,Card,Delivered,5.0
101134,1429,563,2024-09-29,2024-10-04,3,3156.38,672.38,20,Net Banking,Delivered,5.0
101135,1510,527,2024-09-19,2024-09-22,2,7051.16,1347.16,10,Card,Delivered,4.0
101136,1645,550,2025-04-07,2025-04-08,4,2556.99,368.99,20,UPI,Returned,2.0
101137,1002,564,2024-04-25,2024-04-26,4,20524.4,6072.4,0,UPI,Delivered,5.0
101138,1729,595,2025-08-06,2025-08-12,3,2839.54,178.54,30,Net Banking,Delivered,5.0
101139,1840,542,2025-01-04,2025-01-08,1,674.98,54.98,30,Net Banking,Delivered,5.0
101140,1604,515,2024-09-15,2024-09-17,5,9899.8,2679.8,0,UPI,Delivered,4.0
101141,1233,544,2024-12-07,2024-12-09,4,8314.04,-333.96,30,Cash,Delivered,4.0
101142,1725,579,2025-09-08,2025-09-15,2,9678.44,2340.44,15,Net Banking,Delivered,5.0
101143,1885,540,2025-11-14,2025-11-21,2,5654.78,986.78,0,Net Banking,Delivered,5.0
101144,1202,533,2025-09-26,2025-09-27,1,5265.39,944.39,10,UPI,Delivered,4.0
101145,1738,530,2025-08-04,2025-08-06,1,5767.56,931.56,0,Cash,Delivered,5.0
101146,1769,589,2026-01-29,2026-02-01,1,6464.51,1497.51,10,Net Banking,Delivered,4.0
101147,1379,524,2024-05-02,2024-05-05,2,10085.81,2335.81,10,Cash,Delivered,5.0
101148,1043,542,2024-07-28,2024-07-29,1,819.62,199.62,15,Card,Delivered,4.0
101149,1042,584,2025-04-11,2025-04-18,5,3763.55,-566.45,30,Card,Delivered,4.0
101150,1492,544,2025-05-06,2025-05-07,2,5641.67,1317.67,5,UPI,Delivered,5.0
101151,1895,584,2025-05-24,2025-05-28,4,3656.02,192.02,15,Net Banking,Delivered,4.0
101152,1578,566,2025-11-03,2025-11-04,3,4577.68,-714.32,30,Net Banking,Delivered,5.0
101153,1242,516,2024-01-25,2024-01-31,3,19721.71,5441.71,5,UPI,Delivered,5.0
101154,1207,518,2025-10-27,2025-10-28,5,24986.22,4226.22,15,Net Banking,Delivered,5.0
